customer_id,subscription_type,plan_type,avg_articles_per_week,days_since_last_login,support_tickets_last_90d,email_open_rate,time_spent_per_session_mins,region,most_read_category,completion_rate,article_skips_per_week,primary_device,last_campaign_engaged,campaign_ctr,nps_score,sentiment_score,csat_score,customer_age,gender,signup_source,payment_method,churn,tenure_days,discount_used_last_renewal_encoded,auto_renew_encoded,previous_renewal_status_encoded,downgrade_history_encoded
754,Digital,Monthly,4.61,15,0,0.65,8.46,North America,Finance,0.8,3,Mobile,Newsletter Promo,0.28,71,0.42,4,66,Female,Mobile App,Credit Card,0,1634,1,1,1,0
755,Digital,Annual,1.91,21,0,0.71,9.75,North America,Finance,0.52,1,Desktop,,0.26,28,0.34,2,56,Female,Mobile App,Credit Card,0,352,0,1,0,0
756,Digital,Annual,3.54,26,1,0.69,11.93,North America,Technology,0.68,0,Tablet,,0.23,-6,-0.11,2,55,Male,Referral,Credit Card,0,1679,0,0,1,0
757,Digital,Annual,1.06,6,4,0.32,14.33,Europe,Technology,0.78,1,Desktop,Survey,0.18,-10,0.81,3,26,Female,Web,Credit Card,1,337,1,1,1,0
758,Digital,Monthly,3.86,8,0,0.25,8.67,Asia,Technology,0.59,1,Desktop,,0.26,-57,0.28,2,37,Male,Web,Credit Card,0,1547,1,1,1,0
759,Digital+Print,Monthly,3.68,12,1,0.96,16.08,Asia,Finance,0.9,1,Mobile,Newsletter Promo,0.25,-39,1.24,1,37,Female,Mobile App,Credit Card,0,227,0,1,1,0
760,Digital,Monthly,0.2,0,1,0.92,1.46,North America,Finance,0.84,1,Mobile,Newsletter Promo,0.11,-40,0.88,3,25,Male,Web,Credit Card,1,1486,0,0,0,0
761,Digital+Print,Monthly,1.26,28,1,0.46,13.04,North America,Environment,0.35,1,Desktop,Newsletter Promo,0.1,-22,0.17,4,31,Other,Referral,PayPal,1,1361,1,0,1,0
762,Espresso,Annual,2.58,7,1,0.85,6.64,Others,Politics,0.73,0,Mobile,,0.38,-12,0.2,2,37,Female,Mobile App,PayPal,0,333,0,0,1,0
763,Digital,Monthly,2.55,23,0,0.45,15.49,North America,Finance,0.46,2,Desktop,Retention Offer,0.3,11,0.42,1,52,Male,Mobile App,Credit Card,0,546,0,1,1,0
764,Espresso,Monthly,1.19,21,1,0.42,10.57,Asia,Politics,0.69,3,Mobile,Newsletter Promo,0.18,10,0.79,4,62,Female,Web,PayPal,1,1678,0,1,1,0
765,Digital,Monthly,3.58,3,2,0.16,7.31,North America,Culture,0.97,2,Desktop,Survey,0.3,-51,-0.77,5,38,Male,Web,Debit Card,0,340,0,0,0,0
766,Espresso,Monthly,3.38,2,1,0.43,12.65,Others,Culture,0.92,1,Desktop,,0.28,-60,0.66,1,58,Male,Web,Credit Card,0,176,1,1,1,0
767,Digital,Annual,2.71,26,2,0.54,13.57,North America,Politics,0.58,0,Mobile,Newsletter Promo,0.31,-68,0.19,2,58,Male,Web,Credit Card,0,1134,0,1,1,0
768,Digital,Monthly,1.87,2,2,0.02,12.57,Europe,Politics,0.5,2,Mobile,Newsletter Promo,0.66,-89,0.54,1,39,Female,Mobile App,Credit Card,1,1318,1,0,0,1
769,Digital+Print,Monthly,4.57,21,2,0.44,5.88,Asia,Politics,0.46,0,Desktop,,0.75,-99,-0.36,5,60,Male,Web,Credit Card,0,1476,0,1,0,0
770,Digital,Monthly,5.48,12,2,0.78,8.06,Europe,Finance,0.67,1,Tablet,,0.34,6,-0.38,5,23,Female,Mobile App,Credit Card,0,798,0,1,1,0
771,Digital+Print,Monthly,2.27,7,0,0.68,9.98,North America,Finance,0.38,2,Desktop,Newsletter Promo,0.04,48,0.17,1,61,Female,Mobile App,Credit Card,0,97,1,0,1,1
772,Digital+Print,Annual,2.08,6,1,0.64,9.83,Europe,Environment,0.68,0,Mobile,Newsletter Promo,0.36,41,0.49,4,44,Female,Web,Credit Card,0,1487,0,0,0,0
773,Digital,Annual,3.74,26,1,0.91,13.0,Asia,Finance,0.3,2,Mobile,,0.29,-67,-0.62,4,21,Male,Mobile App,Credit Card,0,1153,0,1,0,0
774,Digital,Annual,2.46,0,2,0.02,1.94,North America,Politics,0.53,0,Mobile,,0.26,-16,-0.2,5,21,Male,Mobile App,Credit Card,0,848,0,1,0,1
775,Espresso,Annual,2.79,26,1,0.56,11.34,North America,Culture,0.45,1,Mobile,,0.24,91,-0.6,3,45,Male,Web,Credit Card,0,788,0,1,0,0
776,Digital,Monthly,4.11,15,0,0.79,8.84,Europe,Finance,0.98,1,Desktop,,0.1,50,0.21,3,44,Male,Web,Credit Card,0,370,0,1,0,0
777,Digital,Monthly,0.14,5,2,0.54,6.65,North America,Technology,0.81,0,Desktop,Survey,0.13,-16,1.0,4,34,Female,Mobile App,Credit Card,1,420,1,0,0,1
778,Digital+Print,Monthly,4.98,6,1,0.32,7.03,Europe,Politics,0.54,0,Mobile,Newsletter Promo,0.34,-51,-0.17,3,56,Female,Mobile App,Credit Card,0,987,1,0,0,0
779,Digital,Monthly,3.11,11,0,0.14,9.14,North America,Finance,0.36,0,Mobile,Retention Offer,0.65,41,0.39,4,55,Male,Mobile App,PayPal,0,409,1,1,1,0
780,Digital+Print,Annual,2.38,22,0,0.89,0.0,Europe,Environment,0.66,0,Mobile,,0.21,5,0.06,2,69,Female,Web,PayPal,0,813,0,0,1,0
781,Digital,Monthly,2.87,8,3,0.47,7.19,North America,Technology,0.45,1,Tablet,,0.44,-55,0.18,4,46,Male,Web,Credit Card,0,684,0,0,1,0
782,Digital,Annual,2.94,26,0,0.88,6.5,Europe,Finance,0.68,1,Desktop,,0.18,17,-0.3,2,57,Male,Web,Debit Card,0,1222,0,1,1,0
783,Digital+Print,Monthly,0.4,10,1,0.59,12.13,North America,Technology,0.88,2,Desktop,Retention Offer,0.34,-96,0.33,5,24,Female,Web,PayPal,0,604,0,1,0,0
784,Digital,Monthly,5.24,9,1,0.67,6.78,North America,Environment,0.73,1,Mobile,,0.45,-35,-0.1,3,25,Female,Mobile App,Credit Card,0,1361,0,1,0,1
785,Digital+Print,Monthly,3.06,20,0,0.8,9.14,North America,Politics,0.74,2,Desktop,Newsletter Promo,0.32,49,0.9,5,58,Female,Mobile App,Credit Card,0,1304,0,1,0,0
786,Digital,Annual,3.66,0,0,0.66,16.17,Others,Finance,0.68,0,Mobile,,0.54,-31,-0.26,1,50,Female,Mobile App,Credit Card,0,974,1,0,0,0
787,Digital+Print,Monthly,4.43,17,2,0.4,13.98,North America,Environment,0.95,0,Mobile,Retention Offer,0.31,7,0.49,1,49,Male,Web,Credit Card,0,741,0,1,1,0
788,Digital+Print,Monthly,1.47,3,0,0.51,13.61,Asia,Politics,0.95,1,Desktop,,0.26,-99,0.99,5,52,Female,Web,Credit Card,1,1599,0,0,0,0
789,Digital,Monthly,3.71,4,0,0.8,8.0,North America,Technology,0.66,1,Desktop,,0.2,-72,0.59,4,35,Female,Mobile App,Credit Card,0,1454,1,1,1,1
790,Digital+Print,Monthly,2.6,8,2,0.37,12.17,North America,Technology,0.51,0,Mobile,Newsletter Promo,0.35,-40,-0.45,4,68,Female,Mobile App,PayPal,0,1679,0,1,1,1
791,Digital,Monthly,4.27,26,0,0.39,9.06,Europe,Technology,0.62,0,Mobile,Newsletter Promo,0.25,-1,-0.5,3,60,Other,Mobile App,Credit Card,0,706,1,1,1,0
792,Digital,Annual,0.0,16,1,0.1,9.22,Europe,Finance,0.43,0,Mobile,,0.15,27,0.23,5,33,Male,Web,Credit Card,1,780,1,1,0,0
793,Digital,Monthly,2.85,2,0,0.91,11.64,Others,Finance,0.75,1,Mobile,,0.08,98,0.03,1,35,Female,Mobile App,Credit Card,0,346,1,1,1,0
794,Digital,Monthly,2.1,15,1,0.09,7.61,Others,Technology,0.65,1,Desktop,Newsletter Promo,0.34,43,0.26,5,55,Male,Mobile App,Debit Card,0,460,0,0,0,0
795,Digital,Monthly,3.65,4,0,0.65,15.97,Asia,Politics,0.37,0,Tablet,Newsletter Promo,0.17,91,0.6,5,42,Female,Referral,Credit Card,0,1554,1,1,1,0
796,Digital+Print,Monthly,3.71,15,2,0.41,9.36,Europe,Finance,0.44,1,Mobile,Newsletter Promo,0.39,-4,0.04,3,51,Female,Referral,Credit Card,0,303,0,1,1,0
797,Espresso,Annual,1.94,2,1,0.41,12.47,Europe,Politics,0.64,1,Mobile,Survey,0.44,-4,-0.31,4,21,Male,Referral,Credit Card,1,1339,1,0,1,0
798,Digital+Print,Monthly,1.93,19,0,0.68,15.82,North America,Politics,0.92,1,Mobile,Newsletter Promo,0.32,-87,0.1,1,22,Other,Mobile App,Credit Card,1,949,0,1,1,0
799,Digital+Print,Monthly,2.83,14,3,0.07,14.13,Others,Environment,0.7,2,Desktop,Retention Offer,0.12,-58,0.76,3,31,Male,Mobile App,Credit Card,0,1543,0,1,0,1
800,Digital+Print,Monthly,1.66,29,1,0.59,4.36,Europe,Finance,0.78,1,Mobile,,0.4,70,0.02,1,18,Male,Web,PayPal,1,253,0,0,1,0
801,Digital+Print,Annual,4.26,2,3,0.77,11.78,Europe,Environment,0.54,0,Desktop,,0.33,-31,1.08,1,39,Female,Mobile App,Credit Card,0,784,0,1,0,0
802,Digital+Print,Annual,2.45,19,2,0.83,13.4,North America,Politics,0.7,3,Mobile,Retention Offer,0.17,-46,0.44,4,63,Male,Web,Credit Card,0,1691,1,1,0,0
803,Digital,Monthly,0.0,13,0,0.17,13.57,North America,Technology,0.61,1,Desktop,Survey,0.61,-70,0.39,4,38,Male,Web,Credit Card,1,1520,1,1,0,1
804,Digital,Monthly,2.44,15,1,0.9,5.55,Others,Politics,0.76,0,Desktop,,0.25,-25,-0.27,3,30,Female,Mobile App,PayPal,0,1310,1,1,1,0
805,Digital,Monthly,1.44,28,1,0.66,7.37,North America,Culture,0.34,3,Tablet,,0.21,67,-0.06,2,65,Female,Mobile App,Credit Card,1,1109,0,1,0,0
806,Digital,Annual,0.55,28,1,0.88,13.98,Europe,Culture,0.65,0,Tablet,Newsletter Promo,0.48,54,0.26,3,53,Female,Mobile App,PayPal,1,1473,1,1,1,0
807,Digital,Monthly,1.14,16,0,0.49,6.95,North America,Politics,0.51,3,Desktop,,0.27,-49,-0.01,3,46,Female,Web,Credit Card,1,32,0,1,1,0
808,Digital,Monthly,3.16,27,2,0.54,8.8,Asia,Environment,0.53,1,Tablet,Newsletter Promo,0.22,27,0.63,2,55,Female,Mobile App,Credit Card,1,164,1,0,1,0
809,Digital,Monthly,4.99,23,0,0.92,16.3,North America,Politics,0.97,0,Mobile,Newsletter Promo,0.19,-94,0.11,1,26,Female,Referral,PayPal,0,1099,1,1,0,1
810,Digital+Print,Monthly,3.47,19,2,0.9,9.81,Asia,Technology,0.43,1,Mobile,Retention Offer,0.57,73,-0.29,5,50,Female,Mobile App,Credit Card,0,597,0,1,1,0
811,Digital,Monthly,2.09,22,0,0.45,7.09,North America,Environment,0.52,0,Mobile,,0.06,-1,0.18,2,39,Male,Mobile App,Credit Card,1,775,1,0,1,0
812,Digital,Annual,3.68,17,4,0.27,6.49,Asia,Culture,0.66,0,Desktop,,0.52,60,-0.16,5,34,Female,Mobile App,Credit Card,0,676,0,1,1,1
813,Digital,Monthly,2.31,17,1,0.39,11.33,Asia,Environment,0.9,1,Tablet,,0.37,35,0.36,1,40,Male,Referral,Credit Card,0,331,0,1,1,0
814,Digital,Monthly,1.96,21,0,0.39,4.67,North America,Finance,0.59,1,Mobile,Newsletter Promo,0.44,32,-0.24,2,53,Male,Web,Credit Card,1,593,0,0,1,0
815,Digital,Monthly,1.27,13,1,0.29,9.01,Europe,Politics,0.82,0,Desktop,,0.1,-40,0.95,4,23,Female,Web,Credit Card,0,1141,0,1,0,0
816,Espresso,Annual,0.37,17,2,0.27,11.33,North America,Politics,0.9,2,Desktop,,0.43,99,-0.72,3,65,Female,Web,Credit Card,1,897,1,1,1,0
817,Digital+Print,Monthly,2.42,14,1,0.86,15.2,North America,Finance,0.52,1,Tablet,Newsletter Promo,0.31,3,-0.14,2,56,Male,Web,Credit Card,0,317,0,1,0,0
818,Digital,Annual,3.24,14,1,0.07,12.67,Asia,Culture,0.57,0,Desktop,,0.19,87,0.12,2,46,Male,Web,Credit Card,0,400,0,0,1,1
819,Digital,Monthly,2.86,5,2,0.68,7.14,Europe,Politics,0.55,0,Tablet,Newsletter Promo,0.58,51,-0.21,1,44,Female,Mobile App,Credit Card,0,665,0,0,0,0
820,Espresso,Monthly,2.38,26,1,0.17,14.71,North America,Technology,0.88,0,Mobile,,0.25,-94,-1.1,4,22,Male,Web,PayPal,0,1468,1,1,1,0
821,Digital+Print,Monthly,1.58,14,2,0.34,8.8,North America,Finance,0.33,4,Mobile,Retention Offer,0.38,88,1.0,2,26,Male,Web,Credit Card,1,656,1,1,1,0
822,Digital,Monthly,3.91,17,1,0.06,5.06,North America,Finance,0.52,4,Desktop,,0.34,-18,0.42,4,41,Female,Web,PayPal,1,957,1,0,1,0
823,Digital,Monthly,1.02,3,1,0.27,9.31,Asia,Technology,0.78,0,Mobile,Survey,0.1,-6,-0.58,5,36,Male,Referral,Credit Card,1,212,1,1,1,0
824,Digital+Print,Annual,4.16,22,1,0.77,15.75,North America,Finance,0.7,3,Mobile,Survey,0.42,63,-0.5,2,50,Male,Mobile App,Credit Card,0,557,0,0,0,0
825,Digital,Monthly,1.5,7,0,0.89,10.66,Others,Culture,0.61,1,Desktop,Newsletter Promo,0.33,-74,-0.68,4,47,Female,Web,PayPal,0,837,0,1,1,1
826,Espresso,Monthly,1.87,14,2,0.22,10.05,Others,Politics,0.68,0,Desktop,Newsletter Promo,0.14,23,-0.02,3,57,Female,Web,Credit Card,0,794,0,1,0,0
827,Digital,Monthly,0.8,2,0,0.46,16.55,North America,Culture,0.44,1,Desktop,Retention Offer,0.2,56,0.79,1,69,Male,Web,Credit Card,0,1341,0,1,0,0
828,Digital,Annual,2.25,29,1,0.47,4.27,North America,Politics,0.6,0,Mobile,,0.06,-14,-0.09,4,21,Female,Mobile App,Credit Card,0,1100,1,0,1,1
829,Digital,Annual,4.46,14,0,0.87,4.86,Asia,Politics,0.65,1,Desktop,,0.42,47,-0.18,1,49,Male,Mobile App,Credit Card,0,1000,0,1,1,0
830,Digital,Monthly,3.77,12,1,0.76,3.54,North America,Technology,0.93,1,Mobile,Newsletter Promo,0.19,-31,0.53,2,66,Female,Referral,Credit Card,0,779,1,0,1,0
831,Digital+Print,Annual,4.47,8,2,0.51,11.49,North America,Culture,0.48,0,Mobile,Retention Offer,0.16,13,0.21,2,18,Male,Mobile App,Credit Card,0,618,0,1,1,1
832,Digital,Monthly,3.78,1,2,0.67,10.67,North America,Politics,0.91,0,Desktop,Survey,0.27,-25,0.02,5,51,Female,Referral,Credit Card,0,611,0,1,1,0
833,Digital,Monthly,1.34,23,0,0.85,16.17,Europe,Finance,0.75,0,Mobile,,0.27,13,0.42,1,38,Female,Web,PayPal,1,1623,0,0,0,0
834,Digital+Print,Annual,2.5,7,1,0.01,10.97,Asia,Finance,0.31,0,Mobile,Newsletter Promo,0.2,-98,-0.83,3,48,Female,Mobile App,Credit Card,0,829,1,0,1,0
835,Digital+Print,Annual,1.83,28,2,0.4,8.38,North America,Politics,0.81,2,Desktop,Newsletter Promo,0.14,66,0.29,3,31,Male,Mobile App,Credit Card,1,125,1,1,1,0
836,Digital+Print,Monthly,5.0,29,3,0.91,10.01,North America,Culture,0.32,0,Mobile,Newsletter Promo,0.15,-2,0.69,4,43,Female,Web,Debit Card,1,683,1,1,1,0
837,Digital,Monthly,1.2,19,2,0.74,10.47,Others,Culture,1.0,1,Tablet,,0.17,23,-0.57,3,39,Male,Web,Credit Card,1,1108,0,1,1,1
838,Digital,Monthly,4.34,16,1,0.54,3.31,Asia,Politics,0.91,2,Desktop,Survey,0.06,-56,-0.13,1,51,Male,Mobile App,Credit Card,1,1340,1,0,0,1
839,Digital+Print,Annual,4.34,12,0,0.53,20.84,Europe,Finance,0.51,0,Tablet,,0.24,25,-0.92,2,50,Male,Web,PayPal,0,149,0,1,0,0
840,Digital,Monthly,5.74,0,1,0.35,12.08,Asia,Culture,0.48,1,Mobile,,0.27,-33,-0.16,1,30,Female,Mobile App,Credit Card,0,237,0,1,0,0
841,Digital,Monthly,2.39,1,0,0.52,10.84,Europe,Finance,0.57,0,Desktop,,0.41,-70,-0.27,1,49,Male,Mobile App,Debit Card,0,1734,1,1,0,0
842,Digital,Monthly,4.07,29,1,0.66,12.46,Asia,Technology,0.55,0,Mobile,Newsletter Promo,0.24,5,0.91,2,25,Other,Web,Credit Card,0,619,0,1,1,0
843,Digital,Monthly,6.42,14,1,0.42,12.84,North America,Politics,0.56,2,Desktop,Newsletter Promo,0.21,-63,-0.18,1,39,Male,Web,Credit Card,0,219,1,1,1,0
844,Digital,Monthly,2.07,11,2,0.71,9.44,North America,Technology,0.52,1,Mobile,Survey,0.6,33,0.2,3,58,Female,Referral,Credit Card,0,375,0,1,1,1
845,Digital+Print,Annual,0.7,13,3,0.86,7.48,Asia,Politics,0.73,1,Mobile,Newsletter Promo,0.24,-93,0.73,4,37,Male,Web,Credit Card,0,111,0,1,0,0
846,Espresso,Monthly,0.18,24,0,0.15,12.4,Europe,Culture,0.41,2,Desktop,Newsletter Promo,0.25,-73,-1.04,4,38,Male,Web,Debit Card,1,105,1,1,0,0
847,Digital,Monthly,4.07,28,1,0.45,11.54,Others,Finance,0.89,0,Mobile,Survey,0.24,-86,0.12,1,51,Male,Web,PayPal,0,160,0,1,1,1
848,Digital,Monthly,0.18,1,1,0.41,6.76,North America,Politics,0.87,0,Mobile,Retention Offer,0.17,-93,-0.5,2,66,Other,Referral,PayPal,1,662,1,0,1,1
849,Digital,Annual,2.44,17,0,0.69,15.68,Others,Culture,0.63,0,Mobile,,0.3,-47,-0.49,5,47,Male,Mobile App,Credit Card,0,1561,0,1,1,0
850,Digital+Print,Monthly,3.66,21,0,0.25,11.17,Others,Politics,0.9,1,Desktop,Survey,0.23,33,-0.38,1,23,Female,Web,PayPal,0,274,1,1,0,0
851,Digital+Print,Monthly,3.28,6,0,0.64,12.92,North America,Finance,0.47,1,Mobile,,0.26,-72,-0.19,1,52,Male,Web,PayPal,0,1560,0,1,1,0
852,Digital,Annual,3.64,28,2,0.88,15.57,Asia,Finance,0.31,1,Mobile,Retention Offer,0.11,14,-0.46,5,44,Female,Web,Credit Card,0,349,0,0,0,0
853,Digital+Print,Annual,3.33,22,1,0.42,10.09,Europe,Politics,0.73,1,Mobile,Newsletter Promo,0.35,-67,-0.16,4,37,Male,Web,PayPal,0,1038,0,0,1,0
854,Digital,Annual,4.92,28,1,0.91,11.27,Others,Environment,0.62,0,Desktop,Retention Offer,0.1,-94,0.53,4,66,Male,Mobile App,PayPal,0,206,0,1,1,0
855,Digital,Annual,1.57,24,4,0.99,13.24,Europe,Culture,0.7,1,Desktop,Newsletter Promo,0.25,-61,0.29,5,55,Female,Web,PayPal,1,1077,1,0,0,0
856,Digital+Print,Monthly,1.98,5,3,0.11,7.1,Asia,Politics,0.93,2,Mobile,,0.49,-27,1.41,2,57,Male,Mobile App,Credit Card,1,1109,0,1,1,0
857,Digital+Print,Annual,1.84,13,0,0.23,10.22,Europe,Technology,0.98,0,Mobile,Newsletter Promo,0.73,40,0.14,1,31,Female,Mobile App,Debit Card,0,928,0,0,0,0
858,Digital,Monthly,4.25,7,1,0.95,10.5,North America,Finance,0.74,3,Mobile,Newsletter Promo,0.34,-39,0.35,3,27,Male,Web,Credit Card,0,315,0,0,0,0
859,Digital,Annual,4.35,26,1,0.96,6.18,North America,Environment,0.83,1,Mobile,,0.02,-15,0.68,4,69,Female,Referral,PayPal,0,1122,0,0,1,0
860,Digital,Annual,3.68,21,1,0.1,19.27,Europe,Finance,0.36,1,Mobile,,0.37,15,-0.54,4,59,Male,Web,Credit Card,0,1636,1,0,0,0
861,Digital,Annual,4.78,1,0,0.01,4.37,Asia,Technology,0.41,0,Mobile,,0.57,-36,0.67,4,32,Male,Web,Debit Card,0,729,1,1,1,1
862,Digital,Monthly,1.23,16,2,0.16,4.81,Europe,Finance,0.81,1,Desktop,Newsletter Promo,0.4,-60,-0.44,2,57,Female,Mobile App,Credit Card,1,288,0,0,1,0
863,Digital,Monthly,5.5,4,1,1.0,15.26,Europe,Finance,0.6,3,Tablet,,0.45,22,0.26,5,60,Male,Web,Credit Card,0,822,1,1,0,0
864,Digital+Print,Monthly,5.28,13,1,0.18,12.85,North America,Finance,0.61,0,Mobile,,0.16,69,0.51,2,65,Female,Web,Credit Card,0,887,0,1,1,1
865,Digital,Annual,4.1,24,1,0.5,5.9,Europe,Politics,0.52,0,Desktop,Newsletter Promo,0.25,15,-0.92,4,20,Female,Web,Credit Card,0,1382,0,1,1,0
866,Digital,Annual,5.67,23,1,0.85,12.43,North America,Culture,0.73,0,Desktop,Newsletter Promo,0.25,-35,-0.16,1,32,Female,Web,Debit Card,0,155,1,1,0,0
867,Digital+Print,Monthly,0.52,29,1,0.02,15.87,Asia,Finance,0.43,2,Desktop,Newsletter Promo,0.25,15,-0.01,4,62,Male,Referral,Debit Card,1,330,0,1,1,0
868,Digital,Monthly,2.21,28,0,0.6,9.88,Others,Environment,0.74,2,Desktop,,0.29,38,-0.53,1,48,Female,Web,Credit Card,0,1274,1,1,0,0
869,Digital+Print,Monthly,1.9,19,1,0.28,20.4,Europe,Politics,0.42,0,Mobile,Newsletter Promo,0.06,0,0.19,1,28,Male,Web,Credit Card,1,361,1,0,0,0
870,Digital+Print,Annual,4.08,20,0,0.86,3.1,North America,Technology,0.34,1,Mobile,Survey,0.42,-51,0.87,4,63,Male,Mobile App,Credit Card,0,1535,0,1,1,1
871,Digital+Print,Annual,1.42,28,1,0.28,12.78,North America,Environment,0.53,1,Desktop,,0.49,-30,-0.46,4,56,Female,Web,Credit Card,1,232,1,1,1,1
872,Digital,Monthly,4.14,20,0,0.69,14.67,Europe,Technology,0.46,0,Mobile,Survey,0.09,62,0.62,1,36,Male,Referral,PayPal,0,1347,1,1,1,0
873,Digital,Monthly,5.06,21,4,0.67,13.57,Europe,Culture,0.92,2,Mobile,Retention Offer,0.22,-21,0.27,2,32,Male,Web,PayPal,0,1442,0,1,1,0
874,Espresso,Annual,4.04,2,0,0.22,9.18,Asia,Culture,0.34,1,Mobile,Newsletter Promo,0.37,-22,-0.65,2,55,Female,Web,Credit Card,0,1820,1,1,0,1
875,Digital+Print,Annual,3.43,4,3,0.03,8.84,North America,Finance,0.42,0,Mobile,Retention Offer,0.11,-81,-0.18,2,37,Male,Web,Credit Card,0,1217,0,1,0,0
876,Digital+Print,Monthly,1.52,15,0,0.41,11.78,Asia,Technology,0.68,1,Desktop,Newsletter Promo,0.07,55,0.15,3,39,Male,Web,PayPal,1,654,1,1,1,0
877,Espresso,Monthly,1.73,17,3,0.29,13.26,Europe,Politics,0.64,1,Mobile,,0.32,22,0.82,1,24,Male,Web,Credit Card,1,812,1,1,1,1
878,Espresso,Monthly,4.87,25,0,0.81,12.41,North America,Finance,0.33,0,Mobile,Retention Offer,0.25,-64,0.43,3,31,Male,Web,Credit Card,1,726,0,0,0,0
879,Digital+Print,Monthly,4.17,16,0,0.8,14.16,Europe,Politics,0.31,1,Mobile,Newsletter Promo,0.48,-98,-0.32,3,21,Male,Mobile App,Credit Card,0,1628,0,1,1,1
880,Digital,Monthly,2.94,10,1,0.46,5.92,North America,Technology,0.99,3,Mobile,Retention Offer,0.16,-8,0.22,1,26,Male,Web,Credit Card,0,920,1,0,0,1
881,Espresso,Monthly,2.37,16,0,0.61,9.09,Europe,Finance,0.76,0,Tablet,Newsletter Promo,0.29,86,-1.38,3,56,Male,Web,Credit Card,0,118,0,1,0,0
882,Digital+Print,Annual,0.0,15,1,0.6,6.24,Asia,Finance,0.56,2,Mobile,,0.31,0,0.48,1,42,Female,Web,Debit Card,0,131,0,1,1,0
883,Espresso,Monthly,1.39,25,1,0.83,8.46,Europe,Politics,0.63,2,Tablet,,0.17,54,-0.36,5,64,Male,Mobile App,Credit Card,1,952,0,0,1,0
884,Digital,Annual,5.87,22,4,0.43,14.06,Asia,Environment,0.49,1,Desktop,,0.32,-69,-0.5,5,52,Female,Web,PayPal,1,405,0,0,0,0
885,Digital,Monthly,1.08,1,0,0.28,10.43,Europe,Politics,0.54,0,Desktop,Newsletter Promo,0.2,-53,-0.13,1,54,Female,Web,Credit Card,1,296,0,0,1,0
886,Digital+Print,Monthly,3.28,3,0,0.27,20.43,North America,Politics,0.75,1,Mobile,Survey,0.33,-55,-0.6,1,66,Male,Mobile App,PayPal,0,1329,0,1,1,0
887,Digital,Monthly,4.51,20,2,0.54,10.77,Europe,Politics,0.92,0,Mobile,,0.36,13,-0.07,1,44,Male,Web,Credit Card,0,423,0,1,0,0
888,Digital,Monthly,1.12,6,1,0.45,10.24,Europe,Environment,0.43,0,Desktop,Newsletter Promo,0.15,-6,0.55,2,45,Female,Web,Credit Card,1,927,1,1,0,0
889,Digital,Annual,3.28,1,2,0.44,10.42,North America,Environment,0.89,1,Desktop,Newsletter Promo,0.41,-54,-0.96,1,41,Male,Web,Credit Card,0,1280,0,1,1,1
890,Digital,Annual,4.41,29,1,0.09,7.45,North America,Technology,0.39,1,Mobile,Survey,0.12,-61,-0.01,4,50,Female,Web,PayPal,0,798,0,1,1,0
891,Espresso,Monthly,3.02,5,1,0.72,9.77,Europe,Culture,0.45,1,Mobile,,0.25,30,-0.05,5,50,Male,Mobile App,PayPal,0,36,0,1,1,0
892,Digital,Monthly,7.3,16,0,0.21,14.51,North America,Politics,0.33,1,Mobile,,0.35,15,0.28,5,33,Male,Web,Debit Card,0,830,0,1,1,0
893,Digital,Annual,0.5,6,1,0.2,10.46,North America,Environment,0.4,4,Tablet,Newsletter Promo,0.27,56,-0.07,1,40,Male,Web,Credit Card,0,372,0,1,1,0
894,Digital+Print,Monthly,4.59,24,1,0.41,6.83,Europe,Politics,0.94,2,Mobile,Newsletter Promo,0.13,-10,0.5,5,63,Male,Web,Credit Card,0,103,0,1,1,0
895,Digital+Print,Monthly,2.74,4,0,0.23,6.3,North America,Politics,0.62,3,Desktop,,0.33,-43,0.71,1,28,Male,Referral,Credit Card,0,510,0,0,1,0
896,Digital+Print,Annual,4.16,4,2,0.58,8.2,Others,Politics,0.35,3,Desktop,,0.27,77,0.54,1,63,Male,Web,Credit Card,0,1239,1,1,1,0
897,Digital+Print,Monthly,3.66,19,0,0.37,10.3,North America,Technology,0.97,2,Desktop,,0.27,-91,-0.34,5,57,Male,Mobile App,Credit Card,0,896,1,1,1,0
898,Espresso,Monthly,1.9,15,2,0.45,14.77,Asia,Culture,0.92,1,Desktop,,0.47,-40,1.0,5,36,Female,Web,PayPal,1,43,1,0,1,0
899,Digital+Print,Monthly,3.34,18,0,0.54,4.64,Europe,Finance,0.83,2,Mobile,Newsletter Promo,0.25,10,-0.55,4,51,Male,Mobile App,Credit Card,0,1082,1,1,1,0
900,Digital+Print,Annual,0.21,8,0,0.2,8.72,Asia,Environment,0.95,1,Tablet,,0.27,20,0.39,3,40,Female,Mobile App,PayPal,1,1200,1,0,1,0
901,Digital,Monthly,3.9,4,1,0.16,10.58,North America,Finance,0.45,0,Desktop,Survey,0.26,-40,0.61,4,27,Male,Web,Credit Card,0,1526,0,0,0,0
902,Digital,Monthly,3.45,7,0,0.88,2.67,Others,Politics,0.89,3,Desktop,,0.54,50,1.07,4,54,Male,Web,Credit Card,0,1013,1,1,1,0
903,Digital,Annual,3.96,8,2,0.43,6.67,Europe,Finance,0.78,2,Mobile,Newsletter Promo,0.23,-95,0.53,5,64,Male,Web,Credit Card,0,778,0,0,1,0
